Model,Category,Word,Instance_ID,Step,Description,Guess
gemma-2-9b-it,Low-Freq Concrete,Banjo,3,2,"Its distinctive shape yields a clear, strong tone.",violin
gemma-2-9b-it,Low-Freq Concrete,Banjo,4,2,"It is spherical, elongated at the top with patterns, and emits a bright sound.",flute
gemma-2-9b-it,Low-Freq Concrete,Banjo,5,2,"A stringed instrument with a curved body, played by plucking.",guitar
gemma-2-9b-it,Low-Freq Concrete,Banjo,6,2,"A stringed instrument from the South produces a clear, resonant sound.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,7,2,"Round, tall, with stretched wires, it makes a clear tone often heard in traditional and country music.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,8,2,"It has a gourd shape with a fretboard, often with intricate designs.  Its high, picked sound is popular in traditional and country music.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,9,2,"A round object, occasionally elongated, produces sound through string vibrations, resulting in a lively melody.",lyre
gemma-2-9b-it,Low-Freq Concrete,Banjo,10,2,"It is crafted from wood, features fretted strings, and emits a distinctive clear tone.",guitar
gemma-2-9b-it,Low-Freq Concrete,Banjo,11,2,"This instrument features a round shape, a fingerboard with frets, and ornamental designs. Its sound, produced by plucking or strumming, is frequently heard in folk and bluegrass music.",guitar
gemma-2-9b-it,Low-Freq Concrete,Banjo,12,2,"This instrument has a gourd body and a unique tuning system, often heard in folk and bluegrass music.  Its distinct, bright sound is well-known.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,13,2,"A round, wooden musical tool that produces a clear sound and is often used in traditional and American genres.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,14,2,Stringed instrument with a rounded shape and a clear tone.,harp
gemma-2-9b-it,Low-Freq Concrete,Banjo,15,2,A string instrument using a gourd as its resonating chamber.,banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,16,2,"A drum-like object with stretched animal hide, famous for its piercing sound and common in traditional and country music.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,17,2,This musical instrument has a rich sound and an ornately designed body.,violin
gemma-2-9b-it,Low-Freq Concrete,Banjo,18,2,"It's a stringed instrument shaped like a gourd, famous for its sharp, resonant sound.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,19,2,It possesses a vibrating core and fingerboard with markers. Its tone is clear and frequently featured in traditional music.,guitar
gemma-2-9b-it,Low-Freq Concrete,Banjo,20,2,It is a round instrument with a patterned neck.,banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,21,2,"A stringed instrument with an ornamented gourd, frets, and a circular opening.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,22,2,"This instrument features wood construction, a curved neck, and five strings.  

It produces a lively tone and is associated with traditional American music.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,23,2,"Round, stringed, and skin-toned.",drum
gemma-2-9b-it,Low-Freq Concrete,Banjo,24,2,"A stringed instrument with a rounded body, frets, and a resonant tone used in folk and bluegrass music.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,25,2,"It is a round instrument with a skin stretched across one side, producing a low sound and frequently featured in traditional and country music.",drum
gemma-2-9b-it,Low-Freq Concrete,Banjo,26,2,"Round-bodied instrument with a neck, frets, and a resonant sound.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,27,2,The adorned gourd-shaped instrument creates a vibrant tone when played.,guitar
gemma-2-9b-it,Low-Freq Concrete,Banjo,28,2,"It features a wooden construction, a fretted neck, and multiple strings. Its resonant tone is favored in folk, bluegrass, and jazz genres.",guitar
gemma-2-9b-it,Low-Freq Concrete,Banjo,29,2,"Round, ornamented, and produces a clear, piercing sound. Frequently used in classic American music.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,30,2,"A rounded, sculpted soundmaker with a distinctive, echoing sound.",drum
gemma-2-9b-it,Low-Freq Concrete,Banjo,31,2,"This instrument's design is distinctive, and its sound is bright and full, well-suited for folk and country music.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,32,2,"A round, wooden stringed instrument.",lute
gemma-2-9b-it,Low-Freq Concrete,Banjo,33,2,"This instrument's design evokes a mix of happiness and sorrow.  

It has roots in traditional music and storytelling from the American South.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,34,2,"The stringed instrument produces a clear, strong sound and has a curved design.",mandolin
gemma-2-9b-it,Low-Freq Concrete,Banjo,35,2,"Stringed instrument with frets, produces a lively sound.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,36,2,"Round body, extended stem, vibrant noise from plucked strings.",guitar
gemma-2-9b-it,Low-Freq Concrete,Banjo,37,2,A musical instrument with strings often used in Southern American music styles.,banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,38,2,"A musical instrument with a resonating gourd, fretted neck, and stretched strings.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,39,2,"A circular, wood-made musical device with stretched strings.",drum
gemma-2-9b-it,Low-Freq Concrete,Banjo,40,2,Stringed vessel producing a clear tone when strummed.,lute
gemma-2-9b-it,Low-Freq Concrete,Banjo,41,2,"A stringed instrument with a circular shape, a slender neck, and dividing lines.",guitar
gemma-2-9b-it,Low-Freq Concrete,Banjo,42,2,"Round, fretted, wooden sound producer with a sharp timbre.",mandolin
gemma-2-9b-it,Low-Freq Concrete,Banjo,43,2,"This instrument has a distinctive, pear-like form featuring a long, segmented neck. Sound is produced by string vibrations.",guitar
gemma-2-9b-it,Low-Freq Concrete,Banjo,44,2,"An ornamented, round instrument played with a pick and fingertips, famous for its lively sound, frequently featured in folk, bluegrass, and country music.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,45,2,"A cylindrical musical instrument with an extended neck, often adorned, that creates a high-pitched, echoing tone.",violin
gemma-2-9b-it,Low-Freq Concrete,Banjo,46,2,"A round, long-necked instrument that emits a piercing tone upon string activation.",harp
gemma-2-9b-it,Low-Freq Concrete,Banjo,47,2,It is circular with a narrow top and vibrating cords.,guitar
gemma-2-9b-it,Low-Freq Concrete,Banjo,48,2,"Round-opening, fretted wood instrument yields a sharp, rhythmic sound.",tambourine
gemma-2-9b-it,Low-Freq Concrete,Banjo,49,2,"A musical instrument with a gourd or wooden container, producing a clear and echoing sound.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,50,2,"Stringed, fretted, wooden musical object.",guitar
gemma-2-9b-it,Low-Freq Concrete,Banjo,51,2,"It is crafted from wood, adorned with embellishments, and creates a clear, repetitive noise when its strings are plucked.",guitar
gemma-2-9b-it,Low-Freq Concrete,Banjo,52,2,"The instrument has a distinctive shape with a rounded body and long neck, often adorned with intricate details.  Its versatile sound can range from soft melodies to powerful rhythms, captivating listeners for centuries.",violin
gemma-2-9b-it,Low-Freq Concrete,Banjo,53,2,"It features an unusual curve and long neck, often adorned with intricate patterns.  Its resonant sound is linked to folk traditions and warmth.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,54,2,"Round body, elongated neck, ornamented, produces a high-pitched tone when strings are plucked.",lute
gemma-2-9b-it,Low-Freq Concrete,Banjo,55,2,"Ornate wooden circle creates a clear, high-pitched sound.",flute
gemma-2-9b-it,Low-Freq Concrete,Banjo,56,2,"This instrument sounds clear and vibrant, favored in bluegrass and folk music. It's easy to play whether seated or standing.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,57,2,"Ornately decorated, stringed instrument with a gourd body and a lengthy neck.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,58,2,"It is bent, has a tall stem with indicators, and makes a cheerful sound when touched.",guitar
gemma-2-9b-it,Low-Freq Concrete,Banjo,59,2,"Ornately designed, empty-bodied, stringed music maker creates an upbeat, classic tone.",accordion
gemma-2-9b-it,Low-Freq Concrete,Banjo,60,2,"Ornamental arched instrument with strings, produces a clear tone, common in traditional, bluegrass, and country music.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,61,2,"A plucked string instrument with a vibrant sound, typically featured in upbeat melodies.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,62,2,"Round, tall, patterned, and loud.",flute
gemma-2-9b-it,Low-Freq Concrete,Banjo,63,2,"A circular instrument with a resonant body, a slender neck with markings, producing a clear, high-pitched tone.",tambourine
gemma-2-9b-it,Low-Freq Concrete,Banjo,64,2,"This instrument has a round body and a long, stringed neck.",guitar
gemma-2-9b-it,Low-Freq Concrete,Banjo,65,2,"Its form is rounded, its elongated neck enhances acoustics, and it produces a distinctive, clear sound.",trumpet
gemma-2-9b-it,Low-Freq Concrete,Banjo,66,2,A curved musical instrument with fret markers and a clear sound.,mandolin
gemma-2-9b-it,Low-Freq Concrete,Banjo,67,2,"It is circular, tall, and produces sound through vibrating strings.",guitar
gemma-2-9b-it,Low-Freq Concrete,Banjo,68,2,"A stringed instrument with a full sound, commonly used in traditional and country music.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,69,2,"Circular wooden musical instrument with strings and frets, known for its clear, sharp tones.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,70,2,"Stringed instrument with a gourd, produces a lively tone.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,71,2,A bent wood instrument produces a high-pitched sound from its strings.,violin
gemma-2-9b-it,Low-Freq Concrete,Banjo,72,2,"It's a stringed instrument with a rounded body and a long fingerboard.  

Let me know if you'd like to play another guessing game!",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,73,2,"Fretted stringed instrument with a rounded body, famous for its clear sound.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,74,2,"A round body of stretched material produces a bright, echoing sound. Long neck with strings is played with a pick or fingers to make melodies and rhythms.",guitar
gemma-2-9b-it,Low-Freq Concrete,Banjo,75,2,"Round shape, extended stem with cords, produces a distinctive, clear tone.",harp
gemma-2-9b-it,Low-Freq Concrete,Banjo,76,2,"A curved wood instrument known for its clear sound, popular in traditional, bluegrass, and country music.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,77,2,It produces sound through a gourd and has strings stretched across its neck.  Its unique timbre is frequently heard in classic musical styles.,banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,78,2,"A curvaceous, embellished musical device famous for its clear tone and patterned performance.",tambourine
gemma-2-9b-it,Low-Freq Concrete,Banjo,79,2,A stringed instrument producing sound from plucked strings.,lute
gemma-2-9b-it,Low-Freq Concrete,Banjo,80,2,"Its shape resembles a gourd, features a decorated long neck, and produces a clear, resonant tone.",flute
gemma-2-9b-it,Low-Freq Concrete,Banjo,81,2,"Round, with wires, and played by hand.",guitar
gemma-2-9b-it,Low-Freq Concrete,Banjo,82,2,"It is circular, features an elongated neck with embellishments, and produces a cheerful tone through string plucking.",lute
gemma-2-9b-it,Low-Freq Concrete,Banjo,83,2,"Skin-covered wood instrument, plucked, high-pitched sound.",guitar
gemma-2-9b-it,Low-Freq Concrete,Banjo,84,2,"The round, carved instrument produces alluring sounds with its strings.",harp
gemma-2-9b-it,Low-Freq Concrete,Banjo,85,2,"Its shape is circular, it has a lengthy, patterned neck, and its sound is clear and high-pitched.",clarinet
gemma-2-9b-it,Low-Freq Concrete,Banjo,86,2,Plucked string instrument with gourd resonator and elaborate decorations.,banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,87,2,It is shaped like a circle with a long part attached and makes a clear noise when its wires are touched.,guitar
gemma-2-9b-it,Low-Freq Concrete,Banjo,88,2,"A decorative instrument with a curved body, a lengthy neck with markings, and playable strings.",guitar
gemma-2-9b-it,Low-Freq Concrete,Banjo,89,2,"It's a distinctive, tear-drop shaped musical tool that produces a lively, clear sound by using metal strings on a resonating surface.",drum
gemma-2-9b-it,Low-Freq Concrete,Banjo,90,2,"Curved wooden instrument with markings on its neck, producing a deep, echoing sound when struck.",didgeridoo
gemma-2-9b-it,Low-Freq Concrete,Banjo,91,2,"An instrument with a round body and five strings, producing a clear tone, popular in bluegrass and folk genres.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,92,2,"An ornamented, elongated instrument with a distinctive sound, popular in specific American musical styles.",saxophone
gemma-2-9b-it,Low-Freq Concrete,Banjo,93,2,"A circular instrument with a lengthy fretted neck, known for its cheerful tone and origins in Southern traditions.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,94,2,"Round instrument with strings, frets, and a resonant body.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,95,2,"Neck-fretted, curved musical container.",guitar
gemma-2-9b-it,Low-Freq Concrete,Banjo,96,2,"It is crafted from wood, features a circular neck adorned with markings, and produces a clear, melodic tone.",flute
gemma-2-9b-it,Low-Freq Concrete,Banjo,97,2,"A round object with a taut skin, producing sound from vibrating strings.",drum
gemma-2-9b-it,Low-Freq Concrete,Banjo,98,2,"Round, wooden sound maker with strings stretched over a surface.",lute
gemma-2-9b-it,Low-Freq Concrete,Banjo,99,2,"A fretted, gourd-based instrument with a cheerful sound.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,100,2,"The instrument is circular, has a lengthy body with indicators, and produces a loud, rhythmic sound.",xylophone
gemma-2-9b-it,Low-Freq Concrete,Banjo,1,3,"Acoustic instrument using strings, known for its unique tone, popular in folk music.",balalaika
gemma-2-9b-it,Low-Freq Concrete,Banjo,2,3,"A curved instrument with an ornamented neck, making a bright sound from its strings.",harp
gemma-2-9b-it,Low-Freq Concrete,Banjo,3,3,"Its unique form produces a loud, powerful sound.",horn
gemma-2-9b-it,Low-Freq Concrete,Banjo,4,3,"Round, stretched at the top with designs, produces a loud sound.",bell
gemma-2-9b-it,Low-Freq Concrete,Banjo,5,3,Plucked musical instrument with a rounded shape.,harp
gemma-2-9b-it,Low-Freq Concrete,Banjo,6,3,"A musical instrument with strings, originating in the south, creates a bright, echoing tone.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,7,3,"A tall, spherical object with taut strings produces a bright sound common in folk and country genres.",guitar
gemma-2-9b-it,Low-Freq Concrete,Banjo,8,3,"It is a curved instrument with strings and decorative markings. Its bright, plucked tone is favored in folk and country genres.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,9,3,A curved shape creates music using vibrating strings.,guitar
gemma-2-9b-it,Low-Freq Concrete,Banjo,10,3,"Made of wood, it has strings and produces a bright sound.",guitar
gemma-2-9b-it,Low-Freq Concrete,Banjo,11,3,"It has a circular form, marked frets, decorative accents, and produces music through plucked or strummed strings.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,12,3,"It features a gourd, uses a special tuning method, and is popular in folk and bluegrass genres.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,13,3,"Circular wooden instrument with a bright tone, common in folk and country music.",tambourine
gemma-2-9b-it,Low-Freq Concrete,Banjo,14,3,Arch-shaped musical instrument known for its bright sound.,violin
gemma-2-9b-it,Low-Freq Concrete,Banjo,15,3,Musical instrument with a gourd for sound amplification.,banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,16,3,"A percussion instrument utilizing animal skin, renowned for its powerful tone, frequently used in folk and country genres.",drum
gemma-2-9b-it,Low-Freq Concrete,Banjo,17,3,"It produces a full, resonant tone and features elaborate decoration.",violin
gemma-2-9b-it,Low-Freq Concrete,Banjo,18,3,A gourd-shaped musical instrument known for its piercing tone.,banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,19,3,It has a humming center and numbered surface. It produces a bright sound often used in folk music.,didgeridoo
gemma-2-9b-it,Low-Freq Concrete,Banjo,20,3,"Ornamental, circular device with a decorated stem.",tambourine
gemma-2-9b-it,Low-Freq Concrete,Banjo,21,3,"Ornately decorated gourd, frets, and round hole musical instrument.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,22,3,"It is a wooden instrument with a curved neck and five strings, known for its bright sound and use in American folk music.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,23,3,"Curved, fibrous, flesh-colored.",drum
gemma-2-9b-it,Low-Freq Concrete,Banjo,24,3,Acoustic guitar-like instrument.,banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,25,3,"A drum-like object uses a stretched membrane for a deep tone, often found in folk and country genres.",drum
gemma-2-9b-it,Low-Freq Concrete,Banjo,26,3,"A musical instrument with curves, a fingerboard, and a rich tone.",guitar
gemma-2-9b-it,Low-Freq Concrete,Banjo,27,3,"The decorated, pumpkin-like instrument produces a lively sound.",violin
gemma-2-9b-it,Low-Freq Concrete,Banjo,28,3,"This instrument has a wooden body, a fingerboard with frets, and several strings.  Its sound is known for its richness and is popular in folk, bluegrass, and jazz music.",guitar
gemma-2-9b-it,Low-Freq Concrete,Banjo,29,3,"Ornate, spherical object that creates a sharp, resonant tone.  Popular in traditional American music.",bell
gemma-2-9b-it,Low-Freq Concrete,Banjo,30,3,An ornately shaped instrument producing a resonant tone.,gong
gemma-2-9b-it,Low-Freq Concrete,Banjo,31,3,"Its unique look matches its clear, rich tone, perfect for folk and country genres.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,32,3,"Circular, wood-bodied, plucky apparatus.",lute
gemma-2-9b-it,Low-Freq Concrete,Banjo,33,3,"Its appearance blends joy and melancholy. 

It stems from Southern American musical and narrative customs.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,34,3,The musical instrument emits a resonant tone with a distinctive shape.,violin
gemma-2-9b-it,Low-Freq Concrete,Banjo,35,3,"Fretted, string-based music maker with an energetic tone.",guitar
gemma-2-9b-it,Low-Freq Concrete,Banjo,36,3,"Globular form, elongated neck, lively sound produced by string vibration.",guitar
gemma-2-9b-it,Low-Freq Concrete,Banjo,37,3,Stringed instrument common in Southern US music.,banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,38,3,"A sound-amplifying container, fingerboard, and taut wires.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,39,3,Round wooden instrument with taut strings.,lyre
gemma-2-9b-it,Low-Freq Concrete,Banjo,40,3,Plucked instrument with a bright sound.,guitar
gemma-2-9b-it,Low-Freq Concrete,Banjo,41,3,"Round body, thin neck, marked sections.",mandolin
gemma-2-9b-it,Low-Freq Concrete,Banjo,42,3,"Circular, grooved, wooden musical instrument with a piercing tone.",guitar
gemma-2-9b-it,Low-Freq Concrete,Banjo,43,3,"It has a unique, teardrop shape with a lengthy, divided neck.  Sound comes from vibrating strings.",harp
gemma-2-9b-it,Low-Freq Concrete,Banjo,44,3,"A decorative, circular musical tool, played using a pick and fingers, known for its energetic tone, commonly used in traditional, bluegrass, and country genres.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,45,3,"A long, decorated tube-shaped instrument producing a bright, resonating sound.",flute
gemma-2-9b-it,Low-Freq Concrete,Banjo,46,3,A cylindrical instrument with a slender neck and a sharp sound when its strings are plucked.,flute
gemma-2-9b-it,Low-Freq Concrete,Banjo,47,3,"Round shape, small opening, strings that move back and forth.",tambourine
gemma-2-9b-it,Low-Freq Concrete,Banjo,48,3,"Hollow wooden instrument with holes produces a clear, percussive tone.",tambourine
gemma-2-9b-it,Low-Freq Concrete,Banjo,49,3,A resonant instrument housed in a gourd or wood.,gourd
gemma-2-9b-it,Low-Freq Concrete,Banjo,50,3,"Plucked, marked, timber instrument.",guitar
gemma-2-9b-it,Low-Freq Concrete,Banjo,51,3,"Wooden, decorated, and produces a ringing sound when played.",harp
gemma-2-9b-it,Low-Freq Concrete,Banjo,52,3,"This instrument is unique in its form, featuring a curved body and extended neck, frequently embellished with complex artistry. Its sonic range encompasses both delicate tunes and forceful beats, enthralling audiences across generations.",violin
gemma-2-9b-it,Low-Freq Concrete,Banjo,53,3,"This object has a unique shape, with a long, curved design, usually decorated with detailed artwork. Its rich tone is connected to traditional music and feelings of comfort.",flute
gemma-2-9b-it,Low-Freq Concrete,Banjo,54,3,"Globular shape, long neck, decorative, makes a shrill sound when strings are touched.",guitar
gemma-2-9b-it,Low-Freq Concrete,Banjo,55,3,Decorative wooden ring produces a bright tone.,wind chime
gemma-2-9b-it,Low-Freq Concrete,Banjo,56,3,"This instrument has a bright, clean tone and is popular in bluegrass and folk genres.  It's comfortable to play in both sitting and standing positions.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,57,3,"Elaborately designed, plucked musical instrument.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,58,3,"Curved, upright, marked, sings when pressed.",windchime
gemma-2-9b-it,Low-Freq Concrete,Banjo,59,3,"Decorative, hollow, plucky instrument produces a lively, traditional sound.",ukulele
gemma-2-9b-it,Low-Freq Concrete,Banjo,60,3,"Decorative, curved musical device with strings, known for its bright sound, frequently used in folk, bluegrass, and country genres.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,61,3,"A stringed instrument that produces a lively tone, often used in cheerful music.",guitar
gemma-2-9b-it,Low-Freq Concrete,Banjo,62,3,"Spherical, high, ornamented, and noisy.",drum
gemma-2-9b-it,Low-Freq Concrete,Banjo,63,3,"Round object with a hollow body and a long, marked neck, making a bright, high sound.",flute
gemma-2-9b-it,Low-Freq Concrete,Banjo,64,3,It is circular in shape with an extended neck containing strings.,guitar
gemma-2-9b-it,Low-Freq Concrete,Banjo,65,3,"It is shaped like a sphere with a long neck for better sound projection, creating a unique and crisp tone.",goblet
gemma-2-9b-it,Low-Freq Concrete,Banjo,66,3,"An arched instrument with markings for notes, producing a bright tone.",flute
gemma-2-9b-it,Low-Freq Concrete,Banjo,67,3,"Round, upright, and uses strings to create noise.",guitar
gemma-2-9b-it,Low-Freq Concrete,Banjo,68,3,Rich-sounding instrument played with strings.,fiddle
gemma-2-9b-it,Low-Freq Concrete,Banjo,69,3,"Round wooden instrument with strings and markings, produces bright, distinct sounds.",guitar
gemma-2-9b-it,Low-Freq Concrete,Banjo,70,3,"Gourd-bodied, stringed music maker.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,71,3,A curved wooden instrument makes a shrill noise with its strings.,violin
gemma-2-9b-it,Low-Freq Concrete,Banjo,72,3,"It has strings, a curved shape, and a lengthy fretboard. 


Let me know if you want to play again!",guitar
gemma-2-9b-it,Low-Freq Concrete,Banjo,73,3,Rounded acoustic guitar.,violin
gemma-2-9b-it,Low-Freq Concrete,Banjo,74,3,"A circular, taut membrane creates a resonant tone. A long, stringed instrument is played with a plectrum or fingertips to generate musical phrases and beats.",guitar
gemma-2-9b-it,Low-Freq Concrete,Banjo,75,3,"Circular form, lengthened neck with lines, makes a unique, resonant sound.",glockenspiel
gemma-2-9b-it,Low-Freq Concrete,Banjo,76,3,"A bowed wooden musical instrument with a resonant tone, frequently used in folk, bluegrass, and country genres.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,77,3,A stringed instrument with a gourd resonator.,banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,78,3,An elaborately decorated instrument known for its bright sound and rhythmic playing style.,harpsichord
gemma-2-9b-it,Low-Freq Concrete,Banjo,79,3,"Sound made by vibrating, pulled strings.",guitar
gemma-2-9b-it,Low-Freq Concrete,Banjo,80,3,"It is oblong, has an ornate, extended top, and makes a bright, echoing sound.",flute
gemma-2-9b-it,Low-Freq Concrete,Banjo,81,3,"Circular, containing electrical conductors, operated manually.",drum
gemma-2-9b-it,Low-Freq Concrete,Banjo,82,3,"Round shape, long and decorated neck, happy sound made by strings.",ukulele
gemma-2-9b-it,Low-Freq Concrete,Banjo,83,3,"Wooden object with a skin stretched over it, played by plucking, produces a high tone.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,84,3,"The circular, sculpted object emits captivating music through its wires.",lute
gemma-2-9b-it,Low-Freq Concrete,Banjo,85,3,"Round body, long decorated neck, bright ringing tone.",flute
gemma-2-9b-it,Low-Freq Concrete,Banjo,86,3,"Ornately decorated, stringed instrument with a gourd body.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,87,3,"Circular object with an extension, produces a sound when electrical conductors are contacted.",bell
gemma-2-9b-it,Low-Freq Concrete,Banjo,88,3,"Ornamental device with a rounded shape, elongated neck with indicators, and vibrating strings.",harp
gemma-2-9b-it,Low-Freq Concrete,Banjo,89,3,"A unique, teardrop-shaped instrument creates a bright, resonant tone through vibrating metal strings against a sounding body.",guitar
gemma-2-9b-it,Low-Freq Concrete,Banjo,90,3,"Resonating wooden object with neck lines, amplified by striking.",didgeridoo
gemma-2-9b-it,Low-Freq Concrete,Banjo,91,3,"A round-bodied, five-stringed musical device known for its bright sound, favored in bluegrass and folk music.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,92,3,"A decorated, long musical object with a unique tone, favored in certain American music genres.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,93,3,"Round, long-necked musical device, associated with happy sounds and the South.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,94,3,Musical device with circular shape and vibrating strings.,guitar
gemma-2-9b-it,Low-Freq Concrete,Banjo,95,3,Bending instrument with a sound chamber.,violin
gemma-2-9b-it,Low-Freq Concrete,Banjo,96,3,The wooden instrument has a circular neck with designs and makes a beautiful sound.,flute
gemma-2-9b-it,Low-Freq Concrete,Banjo,97,3,"Sphere-shaped, stretched surface, sound made by trembling wires.",drum
gemma-2-9b-it,Low-Freq Concrete,Banjo,98,3,Stringed wooden drum-like object.,guitar
gemma-2-9b-it,Low-Freq Concrete,Banjo,99,3,"Stringed, pumpkin-like, happy-sounding music maker.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,100,3,"Round, elongated device with markings, creates a strong, repetitive noise.",drum
gemma-2-9b-it,Low-Freq Concrete,Banjo,1,4,"Stringed musical instrument with a distinctive sound, commonly featured in folk genres.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,2,4,"Decorative, arched tool producing a clear tone through strings.",lute
gemma-2-9b-it,Low-Freq Concrete,Banjo,3,4,"Its shape creates a strong, booming noise.",horn
gemma-2-9b-it,Low-Freq Concrete,Banjo,4,4,"Ornament-decorated, bell-shaped, resonant.",bell
gemma-2-9b-it,Low-Freq Concrete,Banjo,5,4,Round stringed instrument.,guitar
gemma-2-9b-it,Low-Freq Concrete,Banjo,6,4,Southern stringed instrument known for its resonant sound.,banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,7,4,"Round, high instrument with stretched cords makes a clear, resonant tone.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,8,4,"A stringed, ornamented musical tool produces a clear sound when played.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,9,4,An arched form produces sound through oscillating strings.,guitar
gemma-2-9b-it,Low-Freq Concrete,Banjo,10,4,Stringed instrument crafted from wood with a resonant tone.,guitar
gemma-2-9b-it,Low-Freq Concrete,Banjo,11,4,"Round shape with lines, embellishments, and makes sound from strings played by hand.",guitar
gemma-2-9b-it,Low-Freq Concrete,Banjo,12,4,"This instrument employs a gourd, has unique tuning techniques, and is commonly heard in traditional and bluegrass music.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,13,4,"Round, wooden musical tool known for its clear sound, used in traditional and rural music.",banjo
gemma-2-9b-it,Low-Freq Concrete,Banjo,14,4,Curved instrument with a resonant tone.,harp
gemma-2-9b-it,Low-Freq Concrete,Banjo,15,4,Instrument that uses a gourd to make sounds louder.,didgeridoo
gemma-2-9b-it,Low-Freq Concrete,Banjo,16,4,"Drum made from animal hide, known for a loud sound, common in traditional and rural music.",drum
gemma-2-9b-it,Low-Freq Concrete,Banjo,17,4,"Its sound is rich and deep, adorned with intricate designs.",instrument
gemma-2-9b-it,Low-Freq Concrete,Banjo,18,4,A vessel-shaped instrument with a sharp sound.,didgeridoo
gemma-2-9b-it,Low-Freq Concrete,Banjo,19,4,"Vibrating core, marked exterior, emits a clear tone popular in traditional music.",didgeridoo
gemma-2-9b-it,Low-Freq Concrete,Banjo,20,4,"Adorned, round object on a fancy base.",vase
gemma-2-9b-it,Low-Freq Concrete,Banjo,21,4,"Decorated vessel, strings, and circular opening instrument.",didgeridoo
