Model,Category,Word,Instance_ID,Step,Description,Guess
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,79,7,"A widely consumed drink made from roasted seeds is famous for its invigorating properties and deep, earthy flavor, frequently amplified with extra ingredients and sweeteners.",tea
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,80,7,"A popular drink made from roasted seeds, available in various forms to cater to individual tastes and preferences.",chai
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,81,7,Coffee beverage.,coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,82,7,"Roasted beverages derived from seeds have become popular worldwide, often flavored with either sweet or savory tastes.",drinks
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,83,7,A popular beverage made from roasted seeds gives a quick surge in energy when needed.,chai
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,84,7,A popular drink that is made from roasted seeds comes in various forms.,nuts
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,85,7,A popular beverage made from roasted seeds comes in different tastes and is typically enjoyed at gatherings and casual occasions.,tea
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,86,7,"A popular drink globally, made from roasted seeds, prized for its unique taste and energizing qualities, available in multiple formats.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,87,7,"A widely consumed beverage derived from roasted seeds is prized for its flavor and stimulating properties, with various versions available globally.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,88,7,"A well-known beverage created from roasted seed pods, prized for its distinctive flavor and energizing characteristics, often combined with sweet and luxurious additives.",chai
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,89,7,"A well-known beverage derived from roasted seeds is highly valued for its distinct taste and energizing properties, often consumed throughout the day.",chai
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,90,7,A popular drink made from roasted coffee beans is usually enjoyed in a social setting with accompanying sweets.,coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,91,7,"Most people often consume beverages that have a deep, dark hue.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,92,7,"A beverage made from plants, tailored to personal preferences in terms of flavor and sweetness.",soda
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,93,7,"A well-known drink made from roasted seeds, offering diverse temperatures and flavors.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,94,7,"A beverage derived from roasted coffee beans, typically served at a specific temperature.",latte
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,95,7,"A well-known beverage made from sesame seeds is widely appreciated for its distinct taste and refreshing qualities, frequently served at social events and daily gatherings.",sesame tea
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,96,7,A well-known beverage created from roasted coffee beans.,coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,97,7,"Coffee is an ancient morning drink made from roasted grains, enjoyed across many cultures around the world.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,98,7,A concentrated beverage made from brewed coffee and hot water.,espresso
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,99,7,"A popular drink made from roasted seeds, frequently paired with sugar or cream, and can be savored at varying temperatures.",nougat
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,100,7,A wholesome beverage made from grains to energize the body.,porridge
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,1,8,"A widely consumed beverage derived from roasted seeds is typically consumed in the morning to boost energy, while its soothing scent helps reduce stress.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,2,8,A well-known beverage created from roasted grains often enjoyed at social events.,popcorn
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,3,8,A beverage commonly consumed during the daytime to boost energy and revitalization.,coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,4,8,"A popular drink is chosen for its distinctive flavor and aroma, often ingested to provide an immediate energy boost and is prepared by steeping finely ground coffee in hot water, which can be flavored in different ways based on the roasting method used.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,5,8,"A widely consumed beverage made from roasted seeds, usually enjoyed in the morning for its unique taste and invigorating properties, often served as a sweet, hot drink.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,6,8,"A beverage created from roasted plant seeds, known for its energizing effects.",pumpkin seed latte
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,7,8,"Coffee is a popular drink renowned for its unique flavor and aroma, along with its health advantages.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,8,8,"A widely consumed beverage derived from roasted seeds is available in varying intensity levels of heat and sweetness, enjoyed worldwide and provides a source of energy.",popcorn
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,9,8,This drink is made from the seeds of a popular plant often paired with desserts and social gatherings.,tea
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,10,8,"A popular beverage made from roasted seeds, available in various temperature and flavor options to provide a mid-day energy boost.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,11,8,"A widely consumed beverage created from a plant's seeds, commonly flavored and sweetened to provide an energy-boosting effect.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,12,8,"A widely consumed beverage made from roasted seeds is commonly ingested to increase energy, often enjoyed alongside sweet baked items.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,13,8,A beverage created by steeping roasted seeds in hot water is a popular morning drink consumed worldwide.,tea
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,14,8,"A widely consumed beverage created by roasting coffee beans, valued for its energizing effects and distinctive flavor.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,15,8,"A rich, full-flavored drink derived from roasted coffee.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,16,8,A strong drink is made by immersing roasted plant components in hot water.,tea
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,17,8,A beverage created using roasted coffee combined with other items.,latte
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,18,8,"A widely consumed beverage made from roasted seeds, prized for its energizing properties and social advantages, offered in different temperature and sweetness variations.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,19,8,A popular drink made from roasted seeds comes in various tastes and is commonly consumed in the morning or during mid-day hours.,oil
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,20,8,"A highly caffeinated, roasted legume-based beverage valued for its energizing qualities and distinctive taste, often served at different temperatures and holding considerable cultural and social importance.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,21,8,"A traditional beverage typically enjoyed at social events, often infused with flavors and sweetness.",popcorn
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,22,8,"A thick, roasted seed-based beverage providing an energy boost.",chia
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,23,8,A popular drink made from roasted seeds is typically enjoyed in group settings due to its distinctive taste and energizing properties.,coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,24,8,Some individuals start their day by consuming a widely recognized drink that is available in both hot and cold forms.,coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,25,8,"A popular, roasting-based drink is typically shared among friends to enhance cognitive function and mood.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,26,8,A comforting drink made from roasted grains is often shared among people.,tea
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,27,8,A well-known beverage created from roasted coffee beans possesses restorative properties and a unique flavor.,coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,28,8,A well-known beverage created from roasted seeds is commonly consumed before or with meals to provide an energy boost.,chia
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,29,8,A beverage with a natural flavor profile is widely enjoyed in various forms throughout the year.,coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,30,8,"The beverage is a brown drink made from a particular type of seed, known for its distinct flavor and aroma, commonly consumed at different temperatures and paired with various sweeteners.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,31,8,A popular drink made from roasted coffee beans.,coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,32,8,"Various morning beverages are favored across different areas, shaped by regional traditions and available ingredients.",drinks
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,33,8,"This globally popular beverage, derived from plant seeds, is valued for its unique taste and invigorating qualities, often blended with rich and decadent elements during breakfast time.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,34,8,"A popular morning beverage made from roasted seeds, frequently enhanced with flavorings and sugar to provide an instant energy kick.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,35,8,A morning drink made from roasted and ground coffee beans.,coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,36,8,"A tailored drink created according to a person's specific tastes using various sweeteners, milks, or flavorings.",drink
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,37,8,"This popular drink is a concentrated beverage made from roasted seeds, available in multiple variations.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,38,8,"A popular drink made from roasted seeds is known for its unique taste and scent, often enjoyed at different temperatures.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,39,8,"This popular drink is a thick, syrupy liquid obtained from the seeds of a specific plant, celebrated for its bold taste and refreshing properties.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,40,8,A popular drink often consumed in the morning to provide a boost of energy.,coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,41,8,"A popular beverage made by soaking roasted seeds in hot liquid, often served in a small container with optional extras.",tea
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,42,8,A widely consumed drink made from roasted seeds is known for its unique flavor and offers an energy boost.,chai
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,43,8,A well-known drink made from roasted seeds is highly prized for its energizing properties and plays a significant role in many cultures.,coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,44,8,"A popular beverage derived from roasted seeds, commonly ingested by individuals as part of their daily regimen to increase energy.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,45,8,"A traditional beverage is created by roasting and brewing seeds, utilizing regional methods to impart its distinctive flavor.",tea
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,46,8,"This popular beverage is a concentrated, flavorful liquid derived from the seeds of a particular plant, celebrated for its unique flavor and health benefits.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,47,8,"A beverage derived from roasted coffee beans, renowned for its distinct flavor and invigorating qualities.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,48,8,This beverage is a favorite among those seeking to boost their energy and mental acuity.,coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,49,8,"A popular drink made from roasted seeds that is valued for its distinctive flavor and invigorating qualities, often flavored to match specific moods or events.",nuts
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,50,8,A well-known drink made from roasted seeds is valued for its unique taste and energizing qualities.,coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,51,8,"A variety of roasted coffee drinks are tailored to highlight distinct tastes and provide an energizing kick, catering to individual preferences.",drinks
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,52,8,A popular beverage created from roasted grains is renowned for its distinct taste and energizing properties.,tea
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,53,8,A timeless staple commonly used to bring personality to social events.,wine
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,54,8,"A popular beverage created from roasted seeds is renowned for its unique taste and ability to increase energy levels, with various types existing.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,55,8,"A popular beverage prized for its invigorating taste and rich, earthy character, available in both warm and chilled forms.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,56,8,"A traditional beverage made from roasted sesame seeds is renowned for its unique taste and scent, frequently utilized in diverse cooking recipes to increase vitality.",sesame seed
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,57,8,"A well-known drink made from roasted coffee beans with a distinctive aroma and flavor, suitable for both warm and chilled consumption, and sometimes sweetened.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,58,8,A widely consumed beverage is offered in different tastes.,coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,59,8,"A widely enjoyed beverage crafted from roasted seeds is valued for its unique flavor profile and invigorating characteristics, commonly appreciated in various settings and often paired with specific fragrances.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,60,8,A well-known beverage made from roasted seeds is a staple for many people looking to boost their cognitive abilities and vitality.,chia
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,61,8,A beverage created by submerging seeds in boiling water is prized for its distinctive flavor and rejuvenating qualities.,tea
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,62,8,"A drink made from the seeds of a specific plant, frequently seasoned with various spices.",tea
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,63,8,A popular beverage made from roasted seeds is often enjoyed in various temperatures.,coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,64,8,"A popular drink made from roasted grains is celebrated for its energizing properties, giving users a sense of renewal and rejuvenation.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,65,8,"A popular drink made from roasted seeds, available in diverse flavors and levels of sweetness.",popcorn
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,66,8,"A comforting beverage crafted from roasted seeds, typically sweetened and blended with dairy.",milk
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,67,8,A coffee drink is created by immersing coffee beans in a hot fluid.,beverage
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,68,8,"A well-known beverage created from roasted seeds, prized for its cooling properties.",pumpkin
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,69,8,The individual picks a popular beverage famous for its distinctive flavor and health benefits.,water
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,70,8,A popular drink prized for its robust flavor and invigorating effects.,coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,71,8,"A popular beverage made from roasted coffee beans, typically offering a stimulating effect and sometimes containing extra flavors or sweeteners.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,72,8,A drink that is typically black or very dark in color and serves to increase alertness and vitality.,coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,73,8,"A popular beverage made from roasted seeds is renowned for its distinctive flavor and invigorating qualities, commonly enjoyed with sweet treats or incorporated into premium drinks.",chai
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,74,8,"A drink with a distinctively earthy taste, often enjoyed during special events regardless of weather conditions.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,75,8,"A popular drink with a unique fragrance, offered in several varieties to cater to individual preferences and is often integrated into people's routines.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,76,8,A widely consumed beverage made from roasted seeds is commonly served at breakfast and is accessible in many different places.,chia
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,77,8,"A widely consumed beverage made from roasted seeds is favored for its unique flavor and energy-boosting qualities, offered at various temperatures and tastes in different environments.",tea
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,78,8,A liquid made from soaking roasted seeds in hot water is commonly used in sweet treats.,milk
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,79,8,"A popular beverage created from roasted seeds is renowned for its revitalizing qualities and robust, earthy taste, often enhanced by additional ingredients and sweeteners.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,80,8,A well-known beverage created from roasted seeds that can be tailored to suit different tastes and individual preferences.,sunflower
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,81,8,"Hot, concentrated drink made from roasted coffee beans.",latte
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,82,8,"Roasted beverages made from seeds have gained popularity globally, typically offering either sweet or savory flavors.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,83,8,A widely consumed drink made from roasted seeds provides a rapid energy boost when required.,chai
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,84,8,A widely consumed beverage is derived from roasted seeds and comes in different preparations.,poppy
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,85,8,A widely consumed drink made from roasted seeds comes in various flavors and is often served during social events.,popcorn
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,86,8,"A widely consumed beverage globally, derived from roasted seeds, valued for its distinct flavor and energizing properties, and available in various forms.",chai
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,87,8,"A popular drink made from roasted seeds is enjoyed by many for its taste and energizing effects, and comes in different forms worldwide.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,88,8,"A popular drink made from roasted seed pods, valued for its unique taste and invigorating qualities, frequently blended with sweet and opulent ingredients.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,89,8,A popular drink made from roasted seeds is widely enjoyed for its unique flavor and stimulating effects.,coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,90,8,A widely consumed beverage created by roasting coffee beans is often savored in a social environment with accompanying desserts.,coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,91,8,Many people drink drinks that are dark in color.,coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,92,8,Customized plant-based drink mixable to individual tastes.,drink
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,93,8,A popular beverage crafted from roasted seeds that varies in temperature and flavor profile.,coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,94,8,"A drink made from roasted coffee beans, often consumed at a particular temperature.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,95,8,"A popular drink made from sesame seeds is a favorite among many people, often enjoyed at parties and get-togethers.",soda
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,96,8,A popular drink made from roasted coffee beans.,coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,97,8,A beverage made from roasted grains has been a staple for many cultures in the mornings of various nations.,drink
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,98,8,Strong coffee drink.,coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,99,8,A widely consumed beverage derived from roasted seeds that is often enjoyed with sweeteners or dairy products and can be appreciated in different temperature settings.,tea
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,100,8,A healthy drink made from grains designed to give you energy.,cereals
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,1,9,A popular morning drink made from roasted seeds serves as a source of energy and has a calming aroma that eases tension.,coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,2,9,A popular drink made from roasted grains is typically consumed at social gatherings.,beverage
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,3,9,A popular drink often enjoyed during the day to recharge one's energy levels and feel more refreshed.,coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,4,9,"A popular beverage is selected for its unique taste and scent, consumed to give a swift energy increase, made by dissolving finely ground coffee into boiling water, which can be customized with various flavors depending on how it's roasted.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,5,9,"A popular, sweet, and hot drink made from roasted seeds, commonly consumed in the morning for its distinctive flavor and energizing qualities.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,6,9,A drink made from roasted seeds that has stimulating properties.,coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,7,9,"""Coffee is a well-liked beverage celebrated for its distinctive taste and scent, as well as its numerous health benefits.""",drink
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,8,9,"A popular drink made from roasted seeds is available in different strength levels of flavor and sugar content, enjoyed globally and serves as an energy booster.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,9,9,The drink is derived from a seed commonly used in sweet treats and social events.,pumpkin
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,10,9,A widely consumed drink made from roasted seeds comes in multiple forms to offer an energizing pick-me-up during the day.,energy drink
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,11,9,"A popular drink made from the seeds of a plant, often flavored and sweetened to increase energy levels.",energy drink
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,12,9,A popular drink made from roasted seeds is frequently consumed to boost energy and is often paired with sweet baked goods.,nuts
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,13,9,"A globally consumed morning drink made from roasted seeds, prepared by infusing them in hot water.",tea
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,14,9,"A popular drink made from roasted coffee beans, prized for its energizing qualities and unique taste.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,15,9,A robust beverage made from the roasted seeds of a certain tree.,coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,16,9,A potent beverage is created by submerging roasted plant parts into boiling liquid.,tea
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,17,9,A coffee drink made by blending roasted coffee with other ingredients.,latte
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,18,9,"A popular drink made from roasted seeds, enjoyed for its energizing effects and social benefits, available in various temperatures and sweetness levels.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,19,9,"A widely available beverage, often flavored in different ways, is typically enjoyed at breakfast or lunchtime.",hummus
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,20,9,"A popular, highly caffeinated drink made from a specific type of legume, prized for its energizing properties and unique flavor profile, commonly consumed at varying temperatures and playing significant roles in various cultures and social settings.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,21,9,"A drink commonly served at social gatherings, flavored and sweetened for enjoyment.",drink
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,22,9,"A rich, roasted drink made from seeds to give you a energy lift.",energy drink
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,23,9,A well-known beverage derived from roasted seeds is commonly consumed in social gatherings because of its unique flavor and invigorating effects.,chai
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,24,9,Some people begin their day by drinking a beverage that comes in multiple temperature forms.,coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,25,9,A social beverage infused with roasted plant material is often consumed among companions to boost mental clarity and emotional well-being.,coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,26,9,"A warm, grain-based beverage is commonly consumed socially.",porridge
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,27,9,A popular drink made from roasted coffee has healing qualities and a distinct taste.,coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,28,9,A popular drink made from roasted grains is often eaten in conjunction with food to give a quick energy increase.,coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,29,9,A drink with a distinct taste is commonly consumed in different variations year-round.,tea
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,30,9,"The beverage is a brown drink made from a specific type of seed, renowned for its unique taste and scent, often enjoyed at various temperatures and accompanied by various sweeteners.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,31,9,A well-known beverage created from roasted coffee beans.,coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,32,9,Beverages popular in the morning vary greatly depending on location and local customs.,drinks
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,33,9,"This popular beverage, made from plant seeds, is prized for its distinctive flavor and energizing properties, frequently combined with luxurious ingredients at breakfast.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,34,9,"A widely consumed, sweetened drink made from roasted seeds designed to give a quick energy boost.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,35,9,"A beverage typically consumed in the morning, made from roasted coffee beans that have been ground into a fine powder.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,36,9,"A customized beverage made to suit an individual's preferences using different sweeteners, milks, or flavorings.",cocktail
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,37,9,"This popular drink is a concentrated beverage made from roasted seeds, available in various forms.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,38,9,"A well-known beverage produced from roasted seeds is prized for its distinct flavor and aroma, frequently savored at various temperatures.",poppyseed tea
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,39,9,"This popular drink is a thick, syrupy liquid extracted from the seeds of a certain botanical species, renowned for its distinctive flavor and invigorating qualities.",honey
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,40,9,A morning pick-me-up beverage that provides an energy kick.,coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,41,9,"A drink made by steeping roasted seeds in hot water, typically served in a cup or container, sometimes accompanied by additives.",tea
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,42,9,A popular beverage made from roasted seeds has a distinctive taste and provides a quick increase in energy levels.,mocha
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,43,9,A popular beverage derived from roasted seeds holds cultural significance due to its revitalizing qualities.,coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,44,9,"A widely consumed drink made from roasted seeds is a common part of many people's daily routines, helping to boost their energy levels.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,45,9,A traditional drink is made by roasting and brewing seeds using local techniques to give it a unique taste.,coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,46,9,"This popular beverage is a concentrated, flavorful liquid made from the seeds of a certain plant, admired for its distinctive taste and well-being advantages.",tea
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,47,9,A popular drink made from roasted coffee beans with a unique taste and energizing properties.,coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,48,9,A popular drink is chosen by people looking to increase their energy and mental sharpness.,coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,49,9,"A widely consumed beverage made from roasted seeds, prized for its unique taste and stimulating properties, frequently tailored to suit particular emotions or occasions.",popcorn
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,50,9,A popular beverage made from roasted seeds is prized for its distinctive flavor and invigorating properties.,coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,51,9,Specialty coffee drinks are created to showcase unique flavors and provide a boost of energy tailored to each person's tastes.,drinks
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,52,9,A well-known drink made from roasted grains is prized for its unique flavor and invigorating effects.,coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,53,9,A classic accessory often employed to add character to gatherings and celebrations.,outfit
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,54,9,"A widely consumed drink made from roasted seeds is prized for its distinctive flavor and invigorating properties, with multiple variations available.",tea
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,55,9,"A well-known drink valued for its revitalizing flavor and robust earthy essence, offered in both heated and cold versions.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,56,9,"A traditional drink made from roasted sesame seeds is prized for its distinct flavor and aroma, often used in various culinary dishes to boost energy.",tea
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,57,9,"A popular beverage derived from roasted coffee beans, characterized by its distinct smell and taste, enjoyed in various temperatures and sometimes sweetened.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,58,9,There are various flavors of a popular drink available.,drink
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,59,9,"A popular drink made from roasted seeds is known for its distinctive taste and refreshing qualities, frequently enjoyed in different environments and often combined with particular aromas.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,60,9,A popular drink made from roasted seeds is widely consumed by those seeking mental clarity and improved physical energy.,chai
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,61,9,A drink made from immersing seeds in hot water is valued for its unique taste and restorative properties.,tea
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,62,9,"A beverage crafted from the seeds of a particular plant, often flavored with diverse spices.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,63,9,A widely consumed drink is typically obtained from roasted grains or seeds and can be savored at different temperatures.,coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,64,9,"A well-known beverage crafted from roasted grains is valued for its invigorating effects, promoting feelings of revitalization and rejuvenation.",coffee
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,65,9,A widely consumed beverage produced by roasting seeds and available in various tastes and sugar content options.,tea
llama-3.2-3b-instruct,High-Freq Concrete,Coffee,66,9,"A warm drink made from roasted seeds, often mixed with milk or a dairy product and added sugar.",milk
